userID,recency,frequency,quantity_avg,quantity_total,R,F,RF_Segment_Concat,RF_Score,RF_Level
5734,4,17,1.0,17,4,3,43,7,3
5735,8,18,1.7222222222222223,31,4,3,43,7,3
5736,28,23,1.391304347826087,32,2,4,24,6,2
5737,43,24,1.0833333333333333,26,2,4,24,6,2
5738,16,5,2.0,10,3,1,31,4,1
5739,20,8,1.375,11,3,1,31,4,1
5740,4,11,1.4545454545454546,16,4,2,42,6,2
5741,8,4,1.5,6,4,1,41,5,2
5742,82,14,1.3571428571428572,19,1,2,12,3,1
5743,104,2,1.5,3,1,1,11,2,0
5744,16,40,1.15,46,3,4,34,7,3
5745,22,5,1.2,6,2,1,21,3,1
5746,21,15,1.2,18,2,3,23,5,2
5747,79,9,1.8888888888888888,17,1,2,12,3,1
5748,11,14,1.2857142857142858,18,3,2,32,5,2
5749,14,29,1.2413793103448276,36,3,4,34,7,3
5750,11,31,1.3870967741935485,43,3,4,34,7,3
5751,35,12,1.0833333333333333,13,2,2,22,4,1
5752,29,35,1.3142857142857143,46,2,4,24,6,2
5753,11,21,1.2857142857142858,27,3,3,33,6,2
5754,97,5,3.0,15,1,1,11,2,0
5755,8,17,2.1176470588235294,36,4,3,43,7,3
5756,16,5,1.8,9,3,1,31,4,1
5757,54,13,1.2307692307692308,16,1,2,12,3,1
5758,10,9,1.2222222222222223,11,3,2,32,5,2
5759,9,14,1.0714285714285714,15,3,2,32,5,2
5760,37,3,4.333333333333333,13,2,1,21,3,1
5761,76,3,1.0,3,1,1,11,2,0
5762,17,26,1.6923076923076923,44,3,4,34,7,3
5763,33,10,1.1,11,2,2,22,4,1
5764,17,5,2.0,10,3,1,31,4,1
5765,92,12,1.1666666666666667,14,1,2,12,3,1
5766,16,3,4.0,12,3,1,31,4,1
5767,2,13,1.2307692307692308,16,4,2,42,6,2
5768,17,47,1.127659574468085,53,3,4,34,7,3
5769,73,7,1.4285714285714286,10,1,1,11,2,0
5770,108,5,1.8,9,1,1,11,2,0
5771,25,30,1.4,42,2,4,24,6,2
5772,31,19,1.5263157894736843,29,2,3,23,5,2
5773,64,16,1.0625,17,1,3,13,4,1
5774,73,3,2.3333333333333335,7,1,1,11,2,0
5775,46,29,1.5172413793103448,44,1,4,14,5,2
5776,56,12,1.75,21,1,2,12,3,1
5777,3,9,1.0,9,4,2,42,6,2
5778,2,26,1.5769230769230769,41,4,4,44,8,3
5779,78,8,1.0,8,1,1,11,2,0
5780,2,36,1.25,45,4,4,44,8,3
5781,25,5,1.0,5,2,1,21,3,1
5782,3,22,1.3181818181818181,29,4,3,43,7,3
5783,3,27,1.1111111111111112,30,4,4,44,8,3
5784,15,26,1.2307692307692308,32,3,4,34,7,3
5785,21,6,1.0,6,2,1,21,3,1
5786,1,17,1.0,17,4,3,43,7,3
5787,22,20,1.7,34,2,3,23,5,2
5788,118,4,1.0,4,1,1,11,2,0
5789,10,29,1.0689655172413792,31,3,4,34,7,3
5790,2,23,1.173913043478261,27,4,4,44,8,3
5791,1,26,2.3846153846153846,62,4,4,44,8,3
5792,19,6,1.3333333333333333,8,3,1,31,4,1
5793,2,4,1.0,4,4,1,41,5,2
5794,2,17,1.2941176470588236,22,4,3,43,7,3
5795,9,35,1.3428571428571427,47,3,4,34,7,3
5796,2,20,1.65,33,4,3,43,7,3
5797,80,14,1.5714285714285714,22,1,2,12,3,1
5798,34,10,1.2,12,2,2,22,4,1
5799,139,1,1.0,1,1,1,11,2,0
5800,51,13,1.0769230769230769,14,1,2,12,3,1
5801,17,21,1.1904761904761905,25,3,3,33,6,2
5802,136,10,1.1,11,1,2,12,3,1
5803,9,14,1.1428571428571428,16,3,2,32,5,2
5804,31,7,1.0,7,2,1,21,3,1
5805,10,38,1.3421052631578947,51,3,4,34,7,3
5806,87,4,1.25,5,1,1,11,2,0
5807,13,36,1.0555555555555556,38,3,4,34,7,3
5808,3,8,1.125,9,4,1,41,5,2
5809,17,32,1.125,36,3,4,34,7,3
5810,1,6,2.0,12,4,1,41,5,2
5811,13,10,2.3,23,3,2,32,5,2
5812,26,17,1.2941176470588236,22,2,3,23,5,2
5813,8,19,1.105263157894737,21,4,3,43,7,3
5814,51,3,1.6666666666666667,5,1,1,11,2,0
5815,11,37,1.2972972972972974,48,3,4,34,7,3
5816,8,21,1.1428571428571428,24,4,3,43,7,3
5817,9,15,1.1333333333333333,17,3,3,33,6,2
5818,25,11,1.0,11,2,2,22,4,1
5819,9,33,1.1515151515151516,38,3,4,34,7,3
5820,35,5,1.4,7,2,1,21,3,1
5821,2,8,1.375,11,4,1,41,5,2
5822,5,17,1.2352941176470589,21,4,3,43,7,3
5823,43,7,1.2857142857142858,9,2,1,21,3,1
5824,114,3,1.0,3,1,1,11,2,0
5825,92,5,1.8,9,1,1,11,2,0
5826,25,18,1.0,18,2,3,23,5,2
5827,54,11,1.5454545454545454,17,1,2,12,3,1
5828,11,7,1.7142857142857142,12,3,1,31,4,1
5829,21,32,1.21875,39,2,4,24,6,2
5830,44,14,1.1428571428571428,16,2,2,22,4,1
5831,16,30,1.4,42,3,4,34,7,3
5832,30,11,1.1818181818181819,13,2,2,22,4,1
5833,40,39,1.1538461538461537,45,2,4,24,6,2
5834,42,3,2.0,6,2,1,21,3,1
5835,1,31,1.903225806451613,59,4,4,44,8,3
5836,69,1,8.0,8,1,1,11,2,0
5837,31,10,1.9,19,2,2,22,4,1
5838,39,3,1.0,3,2,1,21,3,1
5839,58,13,1.4615384615384615,19,1,2,12,3,1
5840,63,16,1.125,18,1,3,13,4,1
5841,57,10,1.3,13,1,2,12,3,1
5842,2,17,1.1176470588235294,19,4,3,43,7,3
5843,79,9,1.2222222222222223,11,1,2,12,3,1
5844,60,12,1.25,15,1,2,12,3,1
5845,17,2,1.5,3,3,1,31,4,1
5846,16,12,2.25,27,3,2,32,5,2
5847,63,6,2.8333333333333335,17,1,1,11,2,0
5848,14,10,1.4,14,3,2,32,5,2
5849,9,20,1.55,31,3,3,33,6,2
5850,92,11,2.0,22,1,2,12,3,1
5851,113,6,1.1666666666666667,7,1,1,11,2,0
5852,105,7,1.0,7,1,1,11,2,0
5853,64,28,5.928571428571429,166,1,4,14,5,2
5854,9,26,1.1153846153846154,29,3,4,34,7,3
5855,105,8,1.75,14,1,1,11,2,0
5856,1,21,1.3333333333333333,28,4,3,43,7,3
5857,12,13,1.3076923076923077,17,3,2,32,5,2
5858,2,28,1.1785714285714286,33,4,4,44,8,3
5859,38,2,1.5,3,2,1,21,3,1
5860,17,14,1.0,14,3,2,32,5,2
5861,16,16,1.25,20,3,3,33,6,2
5862,28,22,3.0,66,2,3,23,5,2
5863,126,3,1.0,3,1,1,11,2,0
5864,2,31,1.2580645161290323,39,4,4,44,8,3
5865,6,9,1.2222222222222223,11,4,2,42,6,2
5866,4,13,3.3846153846153846,44,4,2,42,6,2
5867,52,9,1.7777777777777777,16,1,2,12,3,1
5868,3,19,2.5789473684210527,49,4,3,43,7,3
5869,33,10,3.2,32,2,2,22,4,1
5870,24,25,1.12,28,2,4,24,6,2
5871,54,19,1.1578947368421053,22,1,3,13,4,1
5872,29,28,1.4285714285714286,40,2,4,24,6,2
5873,2,15,2.1333333333333333,32,4,3,43,7,3
5874,6,25,1.04,26,4,4,44,8,3
5875,32,23,1.434782608695652,33,2,4,24,6,2
5876,95,1,1.0,1,1,1,11,2,0
5877,111,10,1.4,14,1,2,12,3,1
5878,54,36,1.3888888888888888,50,1,4,14,5,2
5879,2,8,1.25,10,4,1,41,5,2
5880,89,12,1.5,18,1,2,12,3,1
5881,91,1,1.0,1,1,1,11,2,0
5882,17,39,1.1538461538461537,45,3,4,34,7,3
5883,154,3,4.0,12,1,1,11,2,0
5884,15,15,2.1333333333333333,32,3,3,33,6,2
5885,31,8,1.0,8,2,1,21,3,1
5886,21,13,2.1538461538461537,28,2,2,22,4,1
5887,12,30,1.3666666666666667,41,3,4,34,7,3
5888,3,23,1.173913043478261,27,4,4,44,8,3
5889,19,19,1.4210526315789473,27,3,3,33,6,2
5890,19,22,1.7727272727272727,39,3,3,33,6,2
5891,3,54,1.2962962962962963,70,4,4,44,8,3
5892,20,10,1.1,11,3,2,32,5,2
5893,8,8,3.375,27,4,1,41,5,2
5894,59,20,1.2,24,1,3,13,4,1
5895,19,22,1.0,22,3,3,33,6,2
5896,10,47,1.574468085106383,74,3,4,34,7,3
5897,1,10,1.3,13,4,2,42,6,2
5898,21,16,1.8125,29,2,3,23,5,2
5899,7,32,1.21875,39,4,4,44,8,3
5900,3,14,1.9285714285714286,27,4,2,42,6,2
5901,43,12,1.3333333333333333,16,2,2,22,4,1
5902,61,7,1.5714285714285714,11,1,1,11,2,0
5903,18,16,1.75,28,3,3,33,6,2
5904,103,10,1.2,12,1,2,12,3,1
5905,4,52,1.3269230769230769,69,4,4,44,8,3
5906,6,19,2.6315789473684212,50,4,3,43,7,3
5907,6,31,1.4838709677419355,46,4,4,44,8,3
5908,17,16,1.9375,31,3,3,33,6,2
5910,28,14,1.8571428571428572,26,2,2,22,4,1
5911,51,2,1.5,3,1,1,11,2,0
5912,14,25,1.12,28,3,4,34,7,3
5913,1,23,1.0869565217391304,25,4,4,44,8,3
5914,17,15,1.2666666666666666,19,3,3,33,6,2
5915,35,14,1.3571428571428572,19,2,2,22,4,1
5916,9,9,1.6666666666666667,15,3,2,32,5,2
5917,2,44,1.2727272727272727,56,4,4,44,8,3
5918,5,17,1.3529411764705883,23,4,3,43,7,3
5919,10,16,1.25,20,3,3,33,6,2
5920,48,21,2.0952380952380953,44,1,3,13,4,1
5921,88,18,1.3333333333333333,24,1,3,13,4,1
5922,6,29,1.4482758620689655,42,4,4,44,8,3
5923,14,2,2.0,4,3,1,31,4,1
5924,33,22,1.2727272727272727,28,2,3,23,5,2
5925,25,27,1.2592592592592593,34,2,4,24,6,2
5926,34,15,1.1333333333333333,17,2,3,23,5,2
5927,25,12,1.25,15,2,2,22,4,1
5928,28,11,1.0909090909090908,12,2,2,22,4,1
5929,3,20,1.4,28,4,3,43,7,3
5930,77,8,1.25,10,1,1,11,2,0
5931,7,17,1.8823529411764706,32,4,3,43,7,3
5932,29,21,1.5714285714285714,33,2,3,23,5,2
5933,13,27,1.1481481481481481,31,3,4,34,7,3
5934,33,10,1.1,11,2,2,22,4,1
5935,2,11,1.3636363636363635,15,4,2,42,6,2
5936,52,20,1.15,23,1,3,13,4,1
5937,16,3,1.6666666666666667,5,3,1,31,4,1
5938,4,63,1.2698412698412698,80,4,4,44,8,3
5939,81,9,1.3333333333333333,12,1,2,12,3,1
5940,65,14,1.0714285714285714,15,1,2,12,3,1
5941,55,8,2.125,17,1,1,11,2,0
5942,41,22,1.2727272727272727,28,2,3,23,5,2
5943,4,19,1.1578947368421053,22,4,3,43,7,3
5944,42,11,1.3636363636363635,15,2,2,22,4,1
5945,29,30,1.2333333333333334,37,2,4,24,6,2
5946,17,10,1.4,14,3,2,32,5,2
5947,5,40,1.3,52,4,4,44,8,3
5948,7,19,1.736842105263158,33,4,3,43,7,3
5949,6,13,1.0,13,4,2,42,6,2
5950,7,23,1.0869565217391304,25,4,4,44,8,3
5951,171,4,1.0,4,1,1,11,2,0
5952,1,18,1.2222222222222223,22,4,3,43,7,3
5953,57,5,2.0,10,1,1,11,2,0
5954,14,9,1.7777777777777777,16,3,2,32,5,2
5955,6,37,1.027027027027027,38,4,4,44,8,3
5956,15,9,1.7777777777777777,16,3,2,32,5,2
5957,6,14,1.0714285714285714,15,4,2,42,6,2
5958,42,5,1.2,6,2,1,21,3,1
5959,71,13,1.1538461538461537,15,1,2,12,3,1
5960,25,9,1.7777777777777777,16,2,2,22,4,1
5961,10,24,1.6666666666666667,40,3,4,34,7,3
5962,4,24,1.3333333333333333,32,4,4,44,8,3
5963,3,9,1.6666666666666667,15,4,2,42,6,2
5964,37,35,1.2285714285714286,43,2,4,24,6,2
5965,9,7,1.1428571428571428,8,3,1,31,4,1
5966,28,6,1.8333333333333333,11,2,1,21,3,1
5967,80,6,1.1666666666666667,7,1,1,11,2,0
5968,156,5,1.0,5,1,1,11,2,0
5969,11,16,1.3125,21,3,3,33,6,2
5970,37,16,1.75,28,2,3,23,5,2
5971,8,15,1.2666666666666666,19,4,3,43,7,3
5972,32,27,1.2592592592592593,34,2,4,24,6,2
5973,5,28,1.2857142857142858,36,4,4,44,8,3
5974,16,15,1.4,21,3,3,33,6,2
5975,166,4,1.0,4,1,1,11,2,0
5976,71,5,1.2,6,1,1,11,2,0
5977,56,3,1.0,3,1,1,11,2,0
5978,15,24,1.625,39,3,4,34,7,3
5979,3,7,1.0,7,4,1,41,5,2
5980,117,18,1.0555555555555556,19,1,3,13,4,1
5981,65,17,1.1176470588235294,19,1,3,13,4,1
5982,27,12,1.3333333333333333,16,2,2,22,4,1
5983,5,9,1.8888888888888888,17,4,2,42,6,2
5984,21,12,1.0833333333333333,13,2,2,22,4,1
5985,9,23,1.3043478260869565,30,3,4,34,7,3
5986,62,2,1.5,3,1,1,11,2,0
5987,17,33,1.5454545454545454,51,3,4,34,7,3
5988,135,2,1.0,2,1,1,11,2,0
5989,41,20,1.9,38,2,3,23,5,2
5990,43,27,1.3333333333333333,36,2,4,24,6,2
5991,69,8,1.125,9,1,1,11,2,0
5992,50,12,1.0,12,1,2,12,3,1
5993,19,23,1.3043478260869565,30,3,4,34,7,3
5994,22,21,1.0476190476190477,22,2,3,23,5,2
5995,2,12,1.4166666666666667,17,4,2,42,6,2
5996,18,29,1.3103448275862069,38,3,4,34,7,3
5997,56,9,1.3333333333333333,12,1,2,12,3,1
5998,3,6,1.1666666666666667,7,4,1,41,5,2
5999,22,41,1.170731707317073,48,2,4,24,6,2
6000,16,23,1.2608695652173914,29,3,4,34,7,3
6001,2,39,1.435897435897436,56,4,4,44,8,3
6002,2,41,1.024390243902439,42,4,4,44,8,3
6003,1,10,1.1,11,4,2,42,6,2
6004,5,36,1.2777777777777777,46,4,4,44,8,3
6005,10,34,1.8235294117647058,62,3,4,34,7,3
6006,136,3,1.3333333333333333,4,1,1,11,2,0
6007,8,13,1.6153846153846154,21,4,2,42,6,2
6008,53,5,1.4,7,1,1,11,2,0
6009,7,38,1.1578947368421053,44,4,4,44,8,3
6010,54,12,2.0,24,1,2,12,3,1
6011,52,2,1.0,2,1,1,11,2,0
6012,12,26,1.4615384615384615,38,3,4,34,7,3
6013,7,9,1.1111111111111112,10,4,2,42,6,2
6014,22,22,1.6363636363636365,36,2,3,23,5,2
6015,16,18,1.5555555555555556,28,3,3,33,6,2
6016,39,20,1.45,29,2,3,23,5,2
6017,79,5,1.4,7,1,1,11,2,0
6018,23,7,1.4285714285714286,10,2,1,21,3,1
6019,168,5,1.2,6,1,1,11,2,0
6020,170,4,1.5,6,1,1,11,2,0
6021,20,24,1.4583333333333333,35,3,4,34,7,3
6022,113,10,1.4,14,1,2,12,3,1
6023,37,9,1.1111111111111112,10,2,2,22,4,1
6024,6,2,2.0,4,4,1,41,5,2
6025,8,29,1.206896551724138,35,4,4,44,8,3
6026,21,3,1.0,3,2,1,21,3,1
6027,36,11,1.6363636363636365,18,2,2,22,4,1
6028,14,22,1.0454545454545454,23,3,3,33,6,2
6029,4,10,2.3,23,4,2,42,6,2
6030,5,11,1.6363636363636365,18,4,2,42,6,2
6031,28,7,1.0,7,2,1,21,3,1
6032,3,60,1.75,105,4,4,44,8,3
6033,29,16,1.375,22,2,3,23,5,2
6034,80,6,1.3333333333333333,8,1,1,11,2,0
6035,61,9,2.111111111111111,19,1,2,12,3,1
6036,28,12,1.0833333333333333,13,2,2,22,4,1
6037,14,13,1.1538461538461537,15,3,2,32,5,2
6038,36,12,3.0,36,2,2,22,4,1
6039,8,17,1.0588235294117647,18,4,3,43,7,3
6040,21,31,1.4516129032258065,45,2,4,24,6,2
6041,14,11,1.8181818181818181,20,3,2,32,5,2
6042,5,47,2.893617021276596,136,4,4,44,8,3
6043,42,13,1.1538461538461537,15,2,2,22,4,1
6044,113,7,1.0,7,1,1,11,2,0
6045,109,5,1.4,7,1,1,11,2,0
6046,1,2,1.0,2,4,1,41,5,2
6047,122,2,2.5,5,1,1,11,2,0
6048,10,16,1.3125,21,3,3,33,6,2
6049,9,19,1.3157894736842106,25,3,3,33,6,2
6050,7,20,1.95,39,4,3,43,7,3
6051,43,10,1.3,13,2,2,22,4,1
6052,9,33,3.5454545454545454,117,3,4,34,7,3
6053,27,10,1.5,15,2,2,22,4,1
6054,1,7,3.4285714285714284,24,4,1,41,5,2
6055,1,5,1.0,5,4,1,41,5,2
6056,157,1,1.0,1,1,1,11,2,0
6057,5,19,1.1578947368421053,22,4,3,43,7,3
6058,5,3,2.0,6,4,1,41,5,2
6059,17,19,1.3157894736842106,25,3,3,33,6,2
6060,36,32,1.59375,51,2,4,24,6,2
6061,17,15,1.8666666666666667,28,3,3,33,6,2
6062,67,15,1.0666666666666667,16,1,3,13,4,1
6063,4,26,1.1153846153846154,29,4,4,44,8,3
6064,4,26,1.6153846153846154,42,4,4,44,8,3
6065,19,31,1.6774193548387097,52,3,4,34,7,3
6066,52,4,1.5,6,1,1,11,2,0
6067,143,7,1.0,7,1,1,11,2,0
6068,17,45,1.1555555555555554,52,3,4,34,7,3
6069,15,8,1.5,12,3,1,31,4,1
6070,14,11,1.0909090909090908,12,3,2,32,5,2
6071,4,11,1.2727272727272727,14,4,2,42,6,2
6072,65,17,1.0,17,1,3,13,4,1
6073,95,11,2.3636363636363638,26,1,2,12,3,1
6074,4,22,1.5909090909090908,35,4,3,43,7,3
6075,7,14,1.5,21,4,2,42,6,2
6076,43,14,1.2142857142857142,17,2,2,22,4,1
6077,48,3,1.0,3,1,1,11,2,0
6078,3,24,2.0,48,4,4,44,8,3
6079,67,22,1.7727272727272727,39,1,3,13,4,1
6080,102,13,1.5384615384615385,20,1,2,12,3,1
6081,25,17,1.0,17,2,3,23,5,2
6082,21,24,1.4166666666666667,34,2,4,24,6,2
6083,66,9,1.6666666666666667,15,1,2,12,3,1
6084,39,17,1.2941176470588236,22,2,3,23,5,2
6085,16,27,2.4814814814814814,67,3,4,34,7,3
6086,22,8,1.0,8,2,1,21,3,1
6087,115,8,1.25,10,1,1,11,2,0
6088,6,13,3.8461538461538463,50,4,2,42,6,2
6089,8,8,1.0,8,4,1,41,5,2
6090,82,8,1.25,10,1,1,11,2,0
6091,50,6,1.0,6,1,1,11,2,0
6092,34,21,1.2380952380952381,26,2,3,23,5,2
6093,31,12,1.6666666666666667,20,2,2,22,4,1
6094,22,15,1.1333333333333333,17,2,3,23,5,2
6095,5,24,1.375,33,4,4,44,8,3
6096,57,15,1.0666666666666667,16,1,3,13,4,1
6097,19,13,1.0,13,3,2,32,5,2
6098,1,15,1.5333333333333334,23,4,3,43,7,3
6099,3,26,1.2692307692307692,33,4,4,44,8,3
6100,74,12,1.25,15,1,2,12,3,1
6101,22,6,1.1666666666666667,7,2,1,21,3,1
6102,1,26,1.1538461538461537,30,4,4,44,8,3
6103,32,24,1.4583333333333333,35,2,4,24,6,2
6104,1,7,1.0,7,4,1,41,5,2
6105,66,17,1.4705882352941178,25,1,3,13,4,1
6106,8,19,1.368421052631579,26,4,3,43,7,3
6107,43,9,1.0,9,2,2,22,4,1
6108,3,21,1.380952380952381,29,4,3,43,7,3
6109,15,22,1.4090909090909092,31,3,3,33,6,2
6110,17,43,1.0930232558139534,47,3,4,34,7,3
6111,23,23,1.0869565217391304,25,2,4,24,6,2
6112,2,13,1.2307692307692308,16,4,2,42,6,2
6113,118,6,1.1666666666666667,7,1,1,11,2,0
6114,3,13,1.6153846153846154,21,4,2,42,6,2
6115,1,6,1.6666666666666667,10,4,1,41,5,2
6116,6,20,1.3,26,4,3,43,7,3
6118,18,12,1.0833333333333333,13,3,2,32,5,2
6119,8,39,1.205128205128205,47,4,4,44,8,3
6120,91,8,1.625,13,1,1,11,2,0
6121,57,12,1.0833333333333333,13,1,2,12,3,1
6122,38,17,1.7058823529411764,29,2,3,23,5,2
6123,52,12,1.4166666666666667,17,1,2,12,3,1
6124,21,10,1.3,13,2,2,22,4,1
6125,99,11,1.3636363636363635,15,1,2,12,3,1
6126,18,22,1.9090909090909092,42,3,3,33,6,2
6128,25,19,1.263157894736842,24,2,3,23,5,2
6129,158,4,1.25,5,1,1,11,2,0
6130,2,15,1.2,18,4,3,43,7,3
6131,17,22,1.1363636363636365,25,3,3,33,6,2
6132,31,15,1.5333333333333334,23,2,3,23,5,2
6133,41,3,1.0,3,2,1,21,3,1
6134,32,31,1.6451612903225807,51,2,4,24,6,2
6135,75,12,1.0833333333333333,13,1,2,12,3,1
6136,19,25,1.6,40,3,4,34,7,3
6137,4,18,1.3888888888888888,25,4,3,43,7,3
6138,1,7,1.7142857142857142,12,4,1,41,5,2
6139,1,10,1.1,11,4,2,42,6,2
6140,51,6,1.3333333333333333,8,1,1,11,2,0
6141,9,10,1.2,12,3,2,32,5,2
6142,27,1,1.0,1,2,1,21,3,1
6143,16,4,1.5,6,3,1,31,4,1
6144,67,25,1.32,33,1,4,14,5,2
6145,6,15,1.4,21,4,3,43,7,3
6146,88,4,1.0,4,1,1,11,2,0
6147,24,14,1.3571428571428572,19,2,2,22,4,1
6148,129,9,1.0,9,1,2,12,3,1
6149,50,14,1.7857142857142858,25,1,2,12,3,1
6150,34,20,1.15,23,2,3,23,5,2
6151,34,14,1.1428571428571428,16,2,2,22,4,1
6152,1,17,1.0588235294117647,18,4,3,43,7,3
6153,32,5,1.0,5,2,1,21,3,1
6154,172,2,1.5,3,1,1,11,2,0
6155,62,7,1.1428571428571428,8,1,1,11,2,0
6156,25,7,1.2857142857142858,9,2,1,21,3,1
6157,56,5,2.6,13,1,1,11,2,0
6158,55,9,1.5555555555555556,14,1,2,12,3,1
6159,10,22,1.2272727272727273,27,3,3,33,6,2
6160,4,5,1.4,7,4,1,41,5,2
6161,2,5,5.8,29,4,1,41,5,2
6162,57,10,1.4,14,1,2,12,3,1
6163,51,8,2.0,16,1,1,11,2,0
6164,23,27,1.1481481481481481,31,2,4,24,6,2
6165,12,13,1.1538461538461537,15,3,2,32,5,2
6166,20,35,1.3142857142857143,46,3,4,34,7,3
6167,33,15,1.1333333333333333,17,2,3,23,5,2
6168,2,41,1.6585365853658536,68,4,4,44,8,3
6169,70,5,1.4,7,1,1,11,2,0
6170,33,10,1.0,10,2,2,22,4,1
6171,2,56,1.0357142857142858,58,4,4,44,8,3
6172,65,22,1.6818181818181819,37,1,3,13,4,1
6173,21,7,1.4285714285714286,10,2,1,21,3,1
6174,41,7,1.1428571428571428,8,2,1,21,3,1
6175,21,23,1.0869565217391304,25,2,4,24,6,2
6176,10,62,1.5806451612903225,98,3,4,34,7,3
6177,43,9,1.1111111111111112,10,2,2,22,4,1
6178,26,12,2.3333333333333335,28,2,2,22,4,1
6179,95,15,1.2,18,1,3,13,4,1
6180,51,18,1.0,18,1,3,13,4,1
6181,19,12,1.1666666666666667,14,3,2,32,5,2
6182,8,30,1.1666666666666667,35,4,4,44,8,3
6183,37,6,1.0,6,2,1,21,3,1
6184,3,24,1.1666666666666667,28,4,4,44,8,3
6185,4,20,1.2,24,4,3,43,7,3
6186,1,7,2.142857142857143,15,4,1,41,5,2
6187,14,22,1.1363636363636365,25,3,3,33,6,2
6188,44,17,1.5294117647058822,26,2,3,23,5,2
6189,6,14,1.5714285714285714,22,4,2,42,6,2
6190,64,10,1.1,11,1,2,12,3,1
6191,57,4,1.0,4,1,1,11,2,0
6192,51,20,1.15,23,1,3,13,4,1
6193,18,12,1.4166666666666667,17,3,2,32,5,2
6194,44,38,1.763157894736842,67,2,4,24,6,2
6195,3,27,1.2592592592592593,34,4,4,44,8,3
6196,17,46,1.3043478260869565,60,3,4,34,7,3
6197,8,9,3.2222222222222223,29,4,2,42,6,2
6198,122,9,1.2222222222222223,11,1,2,12,3,1
6200,52,18,1.0555555555555556,19,1,3,13,4,1
6201,10,35,1.5142857142857142,53,3,4,34,7,3
6202,18,40,1.125,45,3,4,34,7,3
6203,69,2,1.0,2,1,1,11,2,0
6204,8,21,1.2380952380952381,26,4,3,43,7,3
6205,10,35,1.2571428571428571,44,3,4,34,7,3
6206,28,9,2.7777777777777777,25,2,2,22,4,1
6207,9,13,1.4615384615384615,19,3,2,32,5,2
6208,98,4,37.0,148,1,1,11,2,0
6209,11,21,1.0952380952380953,23,3,3,33,6,2
6210,98,7,1.4285714285714286,10,1,1,11,2,0
6211,4,3,1.3333333333333333,4,4,1,41,5,2
6212,68,1,2.0,2,1,1,11,2,0
6213,1,9,1.0,9,4,2,42,6,2
6214,94,5,1.2,6,1,1,11,2,0
6215,10,19,1.1578947368421053,22,3,3,33,6,2
6216,17,20,1.4,28,3,3,33,6,2
6217,11,10,1.9,19,3,2,32,5,2
6218,56,3,1.3333333333333333,4,1,1,11,2,0
6219,10,30,1.0,30,3,4,34,7,3
6220,34,6,1.3333333333333333,8,2,1,21,3,1
6221,97,12,1.3333333333333333,16,1,2,12,3,1
6222,29,15,1.2,18,2,3,23,5,2
6223,7,16,1.875,30,4,3,43,7,3
6224,10,7,1.8571428571428572,13,3,1,31,4,1
6225,9,18,1.1111111111111112,20,3,3,33,6,2
6226,61,21,2.238095238095238,47,1,3,13,4,1
6227,31,19,1.631578947368421,31,2,3,23,5,2
6228,98,2,1.0,2,1,1,11,2,0
6229,29,27,1.2222222222222223,33,2,4,24,6,2
6230,8,8,1.375,11,4,1,41,5,2
6231,9,8,1.25,10,3,1,31,4,1
6232,36,17,1.6470588235294117,28,2,3,23,5,2
6233,16,33,1.1818181818181819,39,3,4,34,7,3
6234,6,16,1.75,28,4,3,43,7,3
6235,12,11,2.4545454545454546,27,3,2,32,5,2
6236,43,7,1.1428571428571428,8,2,1,21,3,1
6237,17,18,1.1666666666666667,21,3,3,33,6,2
6238,33,28,1.3571428571428572,38,2,4,24,6,2
6239,79,4,1.5,6,1,1,11,2,0
6240,14,20,1.15,23,3,3,33,6,2
6241,64,7,1.8571428571428572,13,1,1,11,2,0
6242,32,22,1.7727272727272727,39,2,3,23,5,2
6243,15,8,1.375,11,3,1,31,4,1
6244,51,28,1.0714285714285714,30,1,4,14,5,2
6245,59,11,1.0909090909090908,12,1,2,12,3,1
6246,58,2,2.5,5,1,1,11,2,0
6247,9,18,1.0,18,3,3,33,6,2
6248,56,27,1.3703703703703705,37,1,4,14,5,2
6249,10,6,2.1666666666666665,13,3,1,31,4,1
6250,12,12,1.5,18,3,2,32,5,2
6251,14,14,1.5,21,3,2,32,5,2
6252,59,11,1.1818181818181819,13,1,2,12,3,1
6253,71,14,1.0714285714285714,15,1,2,12,3,1
6254,21,11,1.0909090909090908,12,2,2,22,4,1
6255,92,6,1.1666666666666667,7,1,1,11,2,0
6256,6,23,2.3043478260869565,53,4,4,44,8,3
6257,1,16,1.0625,17,4,3,43,7,3
6258,34,40,1.175,47,2,4,24,6,2
6259,5,15,1.2666666666666666,19,4,3,43,7,3
6260,43,14,1.1428571428571428,16,2,2,22,4,1
6261,5,24,1.0416666666666667,25,4,4,44,8,3
6262,21,23,1.3043478260869565,30,2,4,24,6,2
6263,10,17,1.2941176470588236,22,3,3,33,6,2
6264,34,2,2.0,4,2,1,21,3,1
6265,64,6,4.333333333333333,26,1,1,11,2,0
6266,42,21,1.1428571428571428,24,2,3,23,5,2
6267,84,10,1.1,11,1,2,12,3,1
6268,21,13,1.1538461538461537,15,2,2,22,4,1
6269,8,6,1.8333333333333333,11,4,1,41,5,2
6270,45,24,1.375,33,2,4,24,6,2
6271,8,4,1.25,5,4,1,41,5,2
6272,52,16,1.3125,21,1,3,13,4,1
6273,17,7,1.5714285714285714,11,3,1,31,4,1
6274,15,7,1.4285714285714286,10,3,1,31,4,1
6275,3,20,1.2,24,4,3,43,7,3
