userID,recency,frequency,quantity_avg,quantity_total,R,F,RF_Segment_Concat,RF_Score,RF_Level
8356,10,25,2.0,50,3,3,33,6,2
8357,72,18,2.4444444444444446,44,1,2,12,3,1
8358,56,18,2.611111111111111,47,1,2,12,3,1
8359,161,3,1.6666666666666667,5,1,1,11,2,0
8360,20,17,1.7647058823529411,30,2,2,22,4,1
8361,50,10,1.1,11,1,1,11,2,0
8362,8,16,1.0,16,3,2,32,5,2
8363,13,4,1.75,7,3,1,31,4,1
8364,14,28,1.4642857142857142,41,3,3,33,6,2
8365,10,6,1.0,6,3,1,31,4,1
8366,35,1,2.0,2,2,1,21,3,1
8367,14,36,1.2777777777777777,46,3,4,34,7,3
8368,2,32,1.21875,39,4,4,44,8,3
8369,3,64,1.296875,83,4,4,44,8,3
8370,9,15,1.2666666666666666,19,3,2,32,5,2
8371,40,10,1.1,11,1,1,11,2,0
8372,114,8,1.25,10,1,1,11,2,0
8373,2,25,1.68,42,4,3,43,7,3
8374,29,14,1.2142857142857142,17,2,2,22,4,1
8375,9,17,1.411764705882353,24,3,2,32,5,2
8376,22,41,1.2926829268292683,53,2,4,24,6,2
8377,49,4,2.0,8,1,1,11,2,0
8378,9,7,2.0,14,3,1,31,4,1
8379,48,22,1.7272727272727273,38,1,3,13,4,1
8380,5,34,1.2352941176470589,42,4,4,44,8,3
8381,16,7,2.5714285714285716,18,3,1,31,4,1
8382,9,28,1.1428571428571428,32,3,3,33,6,2
8383,48,15,1.2666666666666666,19,1,2,12,3,1
8384,59,3,1.6666666666666667,5,1,1,11,2,0
8385,4,31,1.1935483870967742,37,4,4,44,8,3
8386,43,12,1.4166666666666667,17,1,1,11,2,0
8387,9,9,1.2222222222222223,11,3,1,31,4,1
8388,18,13,1.8461538461538463,24,2,2,22,4,1
8389,8,30,3.3666666666666667,101,3,3,33,6,2
8390,15,24,1.0,24,3,3,33,6,2
8391,44,17,1.0,17,1,2,12,3,1
8392,81,12,1.0,12,1,1,11,2,0
8393,5,18,1.2222222222222223,22,4,2,42,6,2
8394,6,22,1.3636363636363635,30,4,3,43,7,3
8395,11,37,1.1891891891891893,44,3,4,34,7,3
8396,17,30,1.3666666666666667,41,3,3,33,6,2
8397,19,14,2.9285714285714284,41,2,2,22,4,1
8398,47,11,1.9090909090909092,21,1,1,11,2,0
8399,15,36,1.5277777777777777,55,3,4,34,7,3
8400,18,17,1.5294117647058822,26,2,2,22,4,1
8401,7,50,1.14,57,4,4,44,8,3
8402,30,35,1.1142857142857143,39,2,4,24,6,2
8403,28,15,1.2666666666666666,19,2,2,22,4,1
8404,12,36,1.1111111111111112,40,3,4,34,7,3
8405,26,4,3.25,13,2,1,21,3,1
8406,200,4,1.25,5,1,1,11,2,0
8407,51,7,1.5714285714285714,11,1,1,11,2,0
8408,62,21,2.0952380952380953,44,1,3,13,4,1
8409,49,23,1.3478260869565217,31,1,3,13,4,1
8410,3,41,1.1951219512195121,49,4,4,44,8,3
8411,5,22,1.3636363636363635,30,4,3,43,7,3
8412,27,18,1.4444444444444444,26,2,2,22,4,1
8413,16,12,1.4166666666666667,17,3,1,31,4,1
8414,51,5,2.0,10,1,1,11,2,0
8415,9,29,1.0689655172413792,31,3,3,33,6,2
8416,2,68,1.0588235294117647,72,4,4,44,8,3
8417,47,10,2.0,20,1,1,11,2,0
8418,27,15,1.0,15,2,2,22,4,1
8419,1,14,1.1428571428571428,16,4,2,42,6,2
8420,55,21,1.2380952380952381,26,1,3,13,4,1
8421,8,21,1.1428571428571428,24,3,3,33,6,2
8422,28,11,1.4545454545454546,16,2,1,21,3,1
8423,21,18,1.1666666666666667,21,2,2,22,4,1
8424,14,34,1.7647058823529411,60,3,4,34,7,3
8425,4,14,1.6428571428571428,23,4,2,42,6,2
8426,29,17,1.0,17,2,2,22,4,1
8427,4,21,1.5238095238095237,32,4,3,43,7,3
8428,21,69,1.0869565217391304,75,2,4,24,6,2
8429,56,8,1.75,14,1,1,11,2,0
8430,51,20,1.6,32,1,2,12,3,1
8431,49,17,1.588235294117647,27,1,2,12,3,1
8432,64,6,1.5,9,1,1,11,2,0
8433,5,16,1.1875,19,4,2,42,6,2
8434,35,20,1.3,26,2,2,22,4,1
8435,20,79,1.1139240506329113,88,2,4,24,6,2
8436,20,47,1.3617021276595744,64,2,4,24,6,2
8437,7,21,1.2380952380952381,26,4,3,43,7,3
8438,4,16,1.0,16,4,2,42,6,2
8439,9,28,1.75,49,3,3,33,6,2
8440,1,20,1.3,26,4,2,42,6,2
8441,12,29,1.1379310344827587,33,3,3,33,6,2
8442,55,14,1.2142857142857142,17,1,2,12,3,1
8443,67,21,1.4761904761904763,31,1,3,13,4,1
8444,71,14,1.2857142857142858,18,1,2,12,3,1
8445,32,22,2.5,55,2,3,23,5,2
8446,14,7,1.1428571428571428,8,3,1,31,4,1
8447,14,9,1.1111111111111112,10,3,1,31,4,1
8448,28,14,1.7142857142857142,24,2,2,22,4,1
8449,178,5,1.2,6,1,1,11,2,0
8450,9,20,1.4,28,3,2,32,5,2
8451,148,9,1.0,9,1,1,11,2,0
8452,13,40,1.2,48,3,4,34,7,3
8453,15,24,1.375,33,3,3,33,6,2
8454,13,45,1.1777777777777778,53,3,4,34,7,3
8455,25,30,1.1333333333333333,34,2,3,23,5,2
8456,28,35,1.2857142857142858,45,2,4,24,6,2
8457,78,18,1.0,18,1,2,12,3,1
8458,51,12,1.5,18,1,1,11,2,0
8459,51,13,3.230769230769231,42,1,2,12,3,1
8460,8,27,1.2962962962962963,35,3,3,33,6,2
8461,1,40,1.275,51,4,4,44,8,3
8462,12,12,1.1666666666666667,14,3,1,31,4,1
8463,11,28,1.6071428571428572,45,3,3,33,6,2
8464,65,29,2.206896551724138,64,1,3,13,4,1
8465,1,19,1.4736842105263157,28,4,2,42,6,2
8466,6,11,1.3636363636363635,15,4,1,41,5,2
8467,2,21,1.0952380952380953,23,4,3,43,7,3
8468,4,51,1.5294117647058822,78,4,4,44,8,3
8469,11,20,2.1,42,3,2,32,5,2
8470,3,77,1.3766233766233766,106,4,4,44,8,3
8471,1,43,1.372093023255814,59,4,4,44,8,3
8472,3,16,1.875,30,4,2,42,6,2
8473,16,7,1.2857142857142858,9,3,1,31,4,1
8474,10,40,1.5,60,3,4,34,7,3
8475,17,30,1.1333333333333333,34,3,3,33,6,2
8476,3,31,1.6129032258064515,50,4,4,44,8,3
8477,14,9,1.4444444444444444,13,3,1,31,4,1
8478,16,20,1.35,27,3,2,32,5,2
8479,13,58,1.2586206896551724,73,3,4,34,7,3
8480,5,25,1.16,29,4,3,43,7,3
8481,92,6,1.0,6,1,1,11,2,0
8482,54,26,1.0769230769230769,28,1,3,13,4,1
8483,3,14,1.1428571428571428,16,4,2,42,6,2
8484,1,19,1.8421052631578947,35,4,2,42,6,2
8485,21,7,1.8571428571428572,13,2,1,21,3,1
8486,10,43,1.1395348837209303,49,3,4,34,7,3
8487,1,23,1.391304347826087,32,4,3,43,7,3
8488,1,49,1.2857142857142858,63,4,4,44,8,3
8489,34,22,1.1818181818181819,26,2,3,23,5,2
8490,20,36,1.25,45,2,4,24,6,2
8491,2,17,1.3529411764705883,23,4,2,42,6,2
8492,8,24,1.5416666666666667,37,3,3,33,6,2
8493,35,12,2.1666666666666665,26,2,1,21,3,1
8494,15,16,1.875,30,3,2,32,5,2
8495,36,22,1.0909090909090908,24,2,3,23,5,2
8496,15,39,1.3076923076923077,51,3,4,34,7,3
8497,45,18,1.3888888888888888,25,1,2,12,3,1
8498,7,16,1.4375,23,4,2,42,6,2
8499,23,22,1.0454545454545454,23,2,3,23,5,2
8500,14,11,1.0909090909090908,12,3,1,31,4,1
8501,30,20,1.1,22,2,2,22,4,1
8502,10,44,1.0681818181818181,47,3,4,34,7,3
8503,7,34,1.8529411764705883,63,4,4,44,8,3
8504,26,17,1.2352941176470589,21,2,2,22,4,1
8505,2,50,1.44,72,4,4,44,8,3
8506,4,36,1.2777777777777777,46,4,4,44,8,3
8507,16,21,1.0476190476190477,22,3,3,33,6,2
8508,9,11,1.6363636363636365,18,3,1,31,4,1
8509,66,15,1.8,27,1,2,12,3,1
8510,3,12,1.5,18,4,1,41,5,2
8511,41,17,1.0,17,1,2,12,3,1
8512,20,7,1.2857142857142858,9,2,1,21,3,1
8513,21,25,1.56,39,2,3,23,5,2
8514,150,4,1.5,6,1,1,11,2,0
8515,87,11,1.4545454545454546,16,1,1,11,2,0
8516,10,31,1.3870967741935485,43,3,4,34,7,3
8517,10,27,1.1111111111111112,30,3,3,33,6,2
8518,15,24,1.1666666666666667,28,3,3,33,6,2
8519,73,17,1.1176470588235294,19,1,2,12,3,1
8520,57,13,1.2307692307692308,16,1,2,12,3,1
8521,25,29,1.1379310344827587,33,2,3,23,5,2
8522,33,22,1.2727272727272727,28,2,3,23,5,2
8523,5,27,1.6666666666666667,45,4,3,43,7,3
8524,9,16,2.125,34,3,2,32,5,2
8525,19,32,1.375,44,2,4,24,6,2
8526,9,14,1.7857142857142858,25,3,2,32,5,2
8527,9,16,1.3125,21,3,2,32,5,2
8528,25,27,1.2962962962962963,35,2,3,23,5,2
8529,135,6,1.3333333333333333,8,1,1,11,2,0
8530,67,37,1.2162162162162162,45,1,4,14,5,2
8531,68,19,1.0526315789473684,20,1,2,12,3,1
8532,12,19,1.3157894736842106,25,3,2,32,5,2
8533,9,19,1.263157894736842,24,3,2,32,5,2
8534,28,37,1.6216216216216217,60,2,4,24,6,2
8535,4,33,1.0909090909090908,36,4,4,44,8,3
8536,49,22,1.3181818181818181,29,1,3,13,4,1
8537,21,22,1.4090909090909092,31,2,3,23,5,2
8538,124,5,1.4,7,1,1,11,2,0
8539,42,16,1.125,18,1,2,12,3,1
8540,72,10,1.6,16,1,1,11,2,0
8541,64,18,1.2222222222222223,22,1,2,12,3,1
8542,17,24,1.125,27,3,3,33,6,2
8543,53,15,1.0666666666666667,16,1,2,12,3,1
8544,78,18,1.1666666666666667,21,1,2,12,3,1
8545,13,50,1.14,57,3,4,34,7,3
8546,96,14,1.0,14,1,2,12,3,1
8547,30,6,1.3333333333333333,8,2,1,21,3,1
8548,9,15,1.7333333333333334,26,3,2,32,5,2
8549,94,9,4.333333333333333,39,1,1,11,2,0
8550,34,20,1.05,21,2,2,22,4,1
8551,10,29,1.1379310344827587,33,3,3,33,6,2
8552,49,27,1.037037037037037,28,1,3,13,4,1
8553,76,15,1.2,18,1,2,12,3,1
8554,14,22,1.0909090909090908,24,3,3,33,6,2
8555,14,47,1.1063829787234043,52,3,4,34,7,3
8556,6,18,1.2222222222222223,22,4,2,42,6,2
8557,221,3,1.0,3,1,1,11,2,0
8558,66,5,2.0,10,1,1,11,2,0
8559,5,26,1.6153846153846154,42,4,3,43,7,3
8560,8,49,1.3061224489795917,64,3,4,34,7,3
8561,2,27,1.4074074074074074,38,4,3,43,7,3
8562,19,33,1.0,33,2,4,24,6,2
8563,14,36,1.5555555555555556,56,3,4,34,7,3
8564,15,15,1.8666666666666667,28,3,2,32,5,2
8565,70,8,1.625,13,1,1,11,2,0
8566,1,22,1.0454545454545454,23,4,3,43,7,3
8567,42,34,1.1764705882352942,40,1,4,14,5,2
8568,4,16,1.125,18,4,2,42,6,2
8569,8,15,1.9333333333333333,29,3,2,32,5,2
8570,16,32,1.3125,42,3,4,34,7,3
8571,3,21,1.4285714285714286,30,4,3,43,7,3
8572,17,55,1.5636363636363637,86,3,4,34,7,3
8573,5,27,1.4074074074074074,38,4,3,43,7,3
8574,63,15,1.1333333333333333,17,1,2,12,3,1
8575,8,12,1.5833333333333333,19,3,1,31,4,1
8576,5,41,1.0731707317073171,44,4,4,44,8,3
8577,14,24,1.5,36,3,3,33,6,2
8578,114,1,1.0,1,1,1,11,2,0
8579,12,53,1.2641509433962264,67,3,4,34,7,3
8580,11,30,1.2,36,3,3,33,6,2
8581,19,32,1.25,40,2,4,24,6,2
8582,1,33,1.4848484848484849,49,4,4,44,8,3
8583,58,15,1.2,18,1,2,12,3,1
8584,1,25,1.24,31,4,3,43,7,3
8585,2,43,1.1395348837209303,49,4,4,44,8,3
8586,46,30,1.2666666666666666,38,1,3,13,4,1
8587,7,28,1.7142857142857142,48,4,3,43,7,3
8588,16,20,1.55,31,3,2,32,5,2
8589,48,16,1.4375,23,1,2,12,3,1
8590,4,20,1.4,28,4,2,42,6,2
8591,28,32,1.84375,59,2,4,24,6,2
8592,2,40,1.125,45,4,4,44,8,3
8593,20,21,1.619047619047619,34,2,3,23,5,2
8594,5,10,1.0,10,4,1,41,5,2
8595,49,38,1.105263157894737,42,1,4,14,5,2
8596,9,30,2.1666666666666665,65,3,3,33,6,2
8597,176,3,1.0,3,1,1,11,2,0
8598,2,14,2.142857142857143,30,4,2,42,6,2
8599,7,29,1.1724137931034482,34,4,3,43,7,3
8600,15,41,1.4390243902439024,59,3,4,34,7,3
8601,48,14,1.0714285714285714,15,1,2,12,3,1
8602,4,50,1.14,57,4,4,44,8,3
8603,25,50,1.08,54,2,4,24,6,2
8604,7,36,1.1388888888888888,41,4,4,44,8,3
8605,11,19,1.5789473684210527,30,3,2,32,5,2
8606,5,38,1.4210526315789473,54,4,4,44,8,3
8607,25,22,1.1818181818181819,26,2,3,23,5,2
8608,36,30,1.2666666666666666,38,2,3,23,5,2
8609,20,29,1.3103448275862069,38,2,3,23,5,2
8610,103,10,1.4,14,1,1,11,2,0
8611,5,35,1.5714285714285714,55,4,4,44,8,3
8612,12,16,1.5,24,3,2,32,5,2
8613,37,17,1.7647058823529411,30,1,2,12,3,1
8614,22,36,2.9444444444444446,106,2,4,24,6,2
8615,5,20,1.15,23,4,2,42,6,2
8616,71,4,1.25,5,1,1,11,2,0
8617,20,14,1.0,14,2,2,22,4,1
8618,37,10,1.7,17,1,1,11,2,0
8619,22,27,1.037037037037037,28,2,3,23,5,2
8620,18,10,1.1,11,2,1,21,3,1
8621,53,17,1.8823529411764706,32,1,2,12,3,1
8622,36,13,1.1538461538461537,15,2,2,22,4,1
8623,28,22,1.0454545454545454,23,2,3,23,5,2
8624,44,12,1.25,15,1,1,11,2,0
8625,63,9,1.2222222222222223,11,1,1,11,2,0
8626,14,7,1.2857142857142858,9,3,1,31,4,1
8627,19,41,1.2926829268292683,53,2,4,24,6,2
8628,7,25,2.44,61,4,3,43,7,3
8629,16,5,2.0,10,3,1,31,4,1
8630,23,9,1.2222222222222223,11,2,1,21,3,1
8631,36,38,1.131578947368421,43,2,4,24,6,2
8632,7,23,1.1304347826086956,26,4,3,43,7,3
8633,19,22,1.0,22,2,3,23,5,2
8634,14,24,1.4583333333333333,35,3,3,33,6,2
8635,22,21,1.0952380952380953,23,2,3,23,5,2
8636,70,17,1.411764705882353,24,1,2,12,3,1
8637,43,15,1.0,15,1,2,12,3,1
8638,35,12,1.6666666666666667,20,2,1,21,3,1
8639,76,21,1.1428571428571428,24,1,3,13,4,1
8640,8,8,4.25,34,3,1,31,4,1
8641,66,35,1.2571428571428571,44,1,4,14,5,2
8642,20,12,1.0,12,2,1,21,3,1
8643,3,32,1.84375,59,4,4,44,8,3
8644,14,32,2.375,76,3,4,34,7,3
8645,8,47,1.1914893617021276,56,3,4,34,7,3
8646,24,10,1.4,14,2,1,21,3,1
8647,27,16,1.125,18,2,2,22,4,1
8648,7,19,2.0,38,4,2,42,6,2
8649,16,15,1.1333333333333333,17,3,2,32,5,2
8650,9,49,1.4081632653061225,69,3,4,34,7,3
8651,28,22,1.7727272727272727,39,2,3,23,5,2
8652,6,19,1.8421052631578947,35,4,2,42,6,2
8653,2,17,1.6470588235294117,28,4,2,42,6,2
8654,47,14,1.2857142857142858,18,1,2,12,3,1
8655,78,2,1.0,2,1,1,11,2,0
8656,12,43,1.2790697674418605,55,3,4,34,7,3
8657,2,24,1.375,33,4,3,43,7,3
8658,19,10,2.6,26,2,1,21,3,1
8659,6,37,1.135135135135135,42,4,4,44,8,3
8660,18,18,1.2222222222222223,22,2,2,22,4,1
8661,57,26,1.1538461538461537,30,1,3,13,4,1
8662,11,50,1.4,70,3,4,34,7,3
8663,13,7,1.4285714285714286,10,3,1,31,4,1
8664,49,16,1.125,18,1,2,12,3,1
8665,26,9,1.2222222222222223,11,2,1,21,3,1
8666,1,25,1.36,34,4,3,43,7,3
8667,3,56,1.1785714285714286,66,4,4,44,8,3
8668,1,38,1.5526315789473684,59,4,4,44,8,3
8669,19,18,1.8888888888888888,34,2,2,22,4,1
8670,7,35,1.4285714285714286,50,4,4,44,8,3
8671,27,31,1.5161290322580645,47,2,4,24,6,2
8672,59,13,2.3846153846153846,31,1,2,12,3,1
8673,87,11,1.1818181818181819,13,1,1,11,2,0
8674,23,14,1.0,14,2,2,22,4,1
8675,22,9,1.6666666666666667,15,2,1,21,3,1
8676,22,55,1.3272727272727274,73,2,4,24,6,2
8677,2,62,1.3548387096774193,84,4,4,44,8,3
8678,26,32,1.09375,35,2,4,24,6,2
8679,57,9,2.2222222222222223,20,1,1,11,2,0
8680,50,14,1.2857142857142858,18,1,2,12,3,1
8681,17,8,1.25,10,3,1,31,4,1
8682,8,3,1.0,3,3,1,31,4,1
8683,34,13,1.3076923076923077,17,2,2,22,4,1
8684,16,33,1.1515151515151516,38,3,4,34,7,3
8685,1,26,1.3076923076923077,34,4,3,43,7,3
8686,53,19,1.5263157894736843,29,1,2,12,3,1
8687,26,9,1.2222222222222223,11,2,1,21,3,1
8688,4,18,1.2222222222222223,22,4,2,42,6,2
8689,205,3,3.0,9,1,1,11,2,0
8690,3,30,1.3666666666666667,41,4,3,43,7,3
8691,4,22,1.1818181818181819,26,4,3,43,7,3
8692,3,22,1.1363636363636365,25,4,3,43,7,3
8693,13,18,1.5555555555555556,28,3,2,32,5,2
8694,11,31,1.2580645161290323,39,3,4,34,7,3
8695,6,34,1.1470588235294117,39,4,4,44,8,3
8696,223,14,1.5,21,1,2,12,3,1
8697,133,22,1.2727272727272727,28,1,3,13,4,1
8698,10,30,1.1666666666666667,35,3,3,33,6,2
8699,15,21,1.3333333333333333,28,3,3,33,6,2
8700,2,26,1.5769230769230769,41,4,3,43,7,3
8701,8,47,1.3829787234042554,65,3,4,34,7,3
8702,10,30,1.4333333333333333,43,3,3,33,6,2
8703,12,14,1.0,14,3,2,32,5,2
8704,36,37,1.7567567567567568,65,2,4,24,6,2
8705,59,4,1.0,4,1,1,11,2,0
8706,6,26,1.6923076923076923,44,4,3,43,7,3
8707,112,2,1.5,3,1,1,11,2,0
8708,14,23,1.2173913043478262,28,3,3,33,6,2
8709,23,35,2.5428571428571427,89,2,4,24,6,2
8710,40,3,1.0,3,1,1,11,2,0
8711,79,22,1.1363636363636365,25,1,3,13,4,1
8712,2,12,1.0833333333333333,13,4,1,41,5,2
8713,8,59,1.2033898305084745,71,3,4,34,7,3
8714,1,33,1.121212121212121,37,4,4,44,8,3
8715,21,25,1.36,34,2,3,23,5,2
8716,7,11,1.4545454545454546,16,4,1,41,5,2
8717,14,8,1.625,13,3,1,31,4,1
8718,43,35,1.0571428571428572,37,1,4,14,5,2
8719,14,31,1.032258064516129,32,3,4,34,7,3
8720,59,18,1.5555555555555556,28,1,2,12,3,1
8721,21,10,1.1,11,2,1,21,3,1
8722,24,22,1.0909090909090908,24,2,3,23,5,2
8723,1,26,1.3461538461538463,35,4,3,43,7,3
8724,20,13,1.3076923076923077,17,2,2,22,4,1
8725,30,12,2.0,24,2,1,21,3,1
8726,49,7,1.2857142857142858,9,1,1,11,2,0
8727,70,27,1.1111111111111112,30,1,3,13,4,1
8728,23,19,1.4210526315789473,27,2,2,22,4,1
8729,8,6,1.5,9,3,1,31,4,1
8730,23,19,1.1578947368421053,22,2,2,22,4,1
8731,26,21,1.2857142857142858,27,2,3,23,5,2
8732,2,35,1.0571428571428572,37,4,4,44,8,3
8733,22,17,1.8235294117647058,31,2,2,22,4,1
8734,30,19,1.0526315789473684,20,2,2,22,4,1
8735,27,8,1.0,8,2,1,21,3,1
8736,42,38,1.2105263157894737,46,1,4,14,5,2
8737,6,24,1.125,27,4,3,43,7,3
8738,29,39,1.4102564102564104,55,2,4,24,6,2
8739,14,31,1.1290322580645162,35,3,4,34,7,3
8740,90,24,1.1666666666666667,28,1,3,13,4,1
8741,8,62,1.3064516129032258,81,3,4,34,7,3
8742,49,21,1.1904761904761905,25,1,3,13,4,1
8743,19,7,1.4285714285714286,10,2,1,21,3,1
8744,7,34,1.411764705882353,48,4,4,44,8,3
8745,8,30,1.1,33,3,3,33,6,2
8746,6,49,1.2244897959183674,60,4,4,44,8,3
8747,19,41,1.6829268292682926,69,2,4,24,6,2
8748,2,11,2.8181818181818183,31,4,1,41,5,2
8749,26,8,1.125,9,2,1,21,3,1
8750,8,63,1.3650793650793651,86,3,4,34,7,3
8751,61,12,1.3333333333333333,16,1,1,11,2,0
8752,45,25,1.52,38,1,3,13,4,1
8753,34,22,1.8181818181818181,40,2,3,23,5,2
8754,48,12,1.4166666666666667,17,1,1,11,2,0
8755,2,9,1.1111111111111112,10,4,1,41,5,2
8756,14,12,1.6666666666666667,20,3,1,31,4,1
8757,5,57,1.7719298245614035,101,4,4,44,8,3
8758,81,2,3.5,7,1,1,11,2,0
8759,20,8,1.375,11,2,1,21,3,1
8760,15,73,1.2191780821917808,89,3,4,34,7,3
8761,26,18,1.4444444444444444,26,2,2,22,4,1
8762,5,37,1.3783783783783783,51,4,4,44,8,3
8763,147,3,2.3333333333333335,7,1,1,11,2,0
8764,22,22,1.5909090909090908,35,2,3,23,5,2
8765,49,8,1.125,9,1,1,11,2,0
8766,3,16,1.0,16,4,2,42,6,2
8767,18,26,1.1923076923076923,31,2,3,23,5,2
8768,1,15,1.4666666666666666,22,4,2,42,6,2
8769,24,38,1.1578947368421053,44,2,4,24,6,2
8770,29,24,1.5416666666666667,37,2,3,23,5,2
8771,7,24,1.25,30,4,3,43,7,3
8772,9,49,1.4285714285714286,70,3,4,34,7,3
8773,64,21,1.1428571428571428,24,1,3,13,4,1
8774,1,28,1.1785714285714286,33,4,3,43,7,3
8775,4,42,1.0714285714285714,45,4,4,44,8,3
8776,51,17,1.1764705882352942,20,1,2,12,3,1
8777,117,6,1.1666666666666667,7,1,1,11,2,0
8778,2,15,1.4666666666666666,22,4,2,42,6,2
8779,57,12,1.25,15,1,1,11,2,0
8780,14,21,1.1428571428571428,24,3,3,33,6,2
8781,46,17,1.0,17,1,2,12,3,1
8782,3,17,1.2352941176470589,21,4,2,42,6,2
8783,15,32,1.15625,37,3,4,34,7,3
8784,15,29,1.206896551724138,35,3,3,33,6,2
8785,52,21,1.3333333333333333,28,1,3,13,4,1
8786,7,25,1.88,47,4,3,43,7,3
8787,13,3,1.3333333333333333,4,3,1,31,4,1
8788,50,10,1.2,12,1,1,11,2,0
8789,1,27,2.037037037037037,55,4,3,43,7,3
8790,2,27,1.0,27,4,3,43,7,3
8791,8,36,1.75,63,3,4,34,7,3
8792,3,5,2.2,11,4,1,41,5,2
8793,61,10,1.3,13,1,1,11,2,0
8794,43,25,1.16,29,1,3,13,4,1
8795,41,32,1.03125,33,1,4,14,5,2
8796,58,8,2.125,17,1,1,11,2,0
8797,55,2,1.0,2,1,1,11,2,0
8798,13,17,1.2352941176470589,21,3,2,32,5,2
8799,14,20,1.65,33,3,2,32,5,2
8800,10,31,1.8064516129032258,56,3,4,34,7,3
8801,2,29,1.2758620689655173,37,4,3,43,7,3
8802,34,28,1.6785714285714286,47,2,3,23,5,2
8803,13,22,1.3181818181818181,29,3,3,33,6,2
8804,8,52,1.2115384615384615,63,3,4,34,7,3
8805,2,20,1.85,37,4,2,42,6,2
8806,38,16,1.4375,23,1,2,12,3,1
8807,3,22,3.5454545454545454,78,4,3,43,7,3
8808,5,27,1.2222222222222223,33,4,3,43,7,3
8809,51,22,1.0909090909090908,24,1,3,13,4,1
8810,59,21,1.1904761904761905,25,1,3,13,4,1
8811,81,15,2.0,30,1,2,12,3,1
8812,26,33,1.303030303030303,43,2,4,24,6,2
8813,6,12,1.1666666666666667,14,4,1,41,5,2
8814,2,16,4.4375,71,4,2,42,6,2
8815,24,9,1.2222222222222223,11,2,1,21,3,1
8816,19,41,1.2439024390243902,51,2,4,24,6,2
8817,27,33,1.5151515151515151,50,2,4,24,6,2
8818,15,25,1.28,32,3,3,33,6,2
8819,22,8,1.0,8,2,1,21,3,1
8820,44,12,1.0833333333333333,13,1,1,11,2,0
8821,67,10,1.0,10,1,1,11,2,0
8822,10,49,1.469387755102041,72,3,4,34,7,3
8823,29,22,1.0909090909090908,24,2,3,23,5,2
8824,15,34,1.3235294117647058,45,3,4,34,7,3
8825,63,16,1.5,24,1,2,12,3,1
8826,62,20,2.05,41,1,2,12,3,1
8827,9,38,1.2894736842105263,49,3,4,34,7,3
8828,6,8,1.125,9,4,1,41,5,2
8829,13,35,2.2285714285714286,78,3,4,34,7,3
8830,18,16,1.0625,17,2,2,22,4,1
8831,22,11,1.1818181818181819,13,2,1,21,3,1
8832,2,18,1.2222222222222223,22,4,2,42,6,2
8833,6,16,1.5,24,4,2,42,6,2
8834,2,40,1.175,47,4,4,44,8,3
8835,1,30,1.1,33,4,3,43,7,3
8836,49,29,1.7241379310344827,50,1,3,13,4,1
8837,14,47,1.0851063829787233,51,3,4,34,7,3
8838,7,7,1.2857142857142858,9,4,1,41,5,2
8839,18,23,1.1304347826086956,26,2,3,23,5,2
8840,20,42,1.5476190476190477,65,2,4,24,6,2
8841,48,17,1.2352941176470589,21,1,2,12,3,1
8842,10,86,1.4767441860465116,127,3,4,34,7,3
8843,10,5,2.4,12,3,1,31,4,1
8844,20,39,1.2564102564102564,49,2,4,24,6,2
8845,26,27,1.2592592592592593,34,2,3,23,5,2
8846,44,15,1.3333333333333333,20,1,2,12,3,1
8847,10,38,2.6052631578947367,99,3,4,34,7,3
8848,113,11,1.1818181818181819,13,1,1,11,2,0
8849,7,31,1.2580645161290323,39,4,4,44,8,3
8850,21,28,1.7857142857142858,50,2,3,23,5,2
8851,14,40,1.15,46,3,4,34,7,3
8852,50,11,1.0909090909090908,12,1,1,11,2,0
8853,57,8,1.25,10,1,1,11,2,0
8854,13,11,1.3636363636363635,15,3,1,31,4,1
8855,12,27,1.1481481481481481,31,3,3,33,6,2
8856,35,14,1.0714285714285714,15,2,2,22,4,1
8857,19,26,1.3076923076923077,34,2,3,23,5,2
8858,144,4,1.0,4,1,1,11,2,0
8859,1,16,1.9375,31,4,2,42,6,2
8860,5,18,1.1666666666666667,21,4,2,42,6,2
8861,57,12,1.8333333333333333,22,1,1,11,2,0
8862,1,41,1.024390243902439,42,4,4,44,8,3
8863,19,20,1.2,24,2,2,22,4,1
8864,14,33,1.0909090909090908,36,3,4,34,7,3
8865,28,37,1.135135135135135,42,2,4,24,6,2
8866,16,27,1.1481481481481481,31,3,3,33,6,2
8867,3,25,1.04,26,4,3,43,7,3
8868,5,46,1.4782608695652173,68,4,4,44,8,3
8869,14,78,1.2692307692307692,99,3,4,34,7,3
8870,50,21,1.380952380952381,29,1,3,13,4,1
8871,20,10,1.4,14,2,1,21,3,1
8872,10,25,1.52,38,3,3,33,6,2
8873,24,47,1.2340425531914894,58,2,4,24,6,2
8874,5,31,1.032258064516129,32,4,4,44,8,3
8875,53,29,1.1379310344827587,33,1,3,13,4,1
8876,21,25,1.68,42,2,3,23,5,2
8877,1,19,1.105263157894737,21,4,2,42,6,2
8878,23,26,1.1538461538461537,30,2,3,23,5,2
8879,32,20,1.25,25,2,2,22,4,1
8880,149,1,1.0,1,1,1,11,2,0
8881,71,28,1.1071428571428572,31,1,3,13,4,1
8882,37,26,1.1538461538461537,30,1,3,13,4,1
8883,123,13,1.6923076923076923,22,1,2,12,3,1
8884,49,21,1.1428571428571428,24,1,3,13,4,1
8885,3,25,1.32,33,4,3,43,7,3
